fid,nbr_1,nbr_2,nbr_3,nbr_4,nbr_5,nbr_6,nbr_7
10702,0.163425514,0.262640353,0.195296774,0.239340947,0.195694546,0.205065087,0.184994313
10703,0.199810098,0.272882239,0.206317378,0.241859669,0.23190073,0.223058831,0.21735518
10704,0.133401209,0.200016172,0.14046894,0.136992176,0.14335134,0.127151879,0.124814121
10705,0.155780553,0.198681158,0.153277249,0.173744413,0.170826561,0.146328804,0.137850461
10706,0.056804344,0.126089137,0.070694698,0.096013223,0.142995752,0.118746951,0.108757395
10707,0.231569331,0.299145309,0.24439948,0.275928472,0.23906497,0.287834462,0.260284703
10708,0.242235318,0.310365218,0.242503665,0.308478625,0.314158591,0.273143583,0.246277094
10709,0.170741321,0.213192299,0.163216875,0.19474752,0.189550552,0.183768573,0.170579191
10710,0.23592805,0.31082009,0.241153285,0.276506037,0.25704771,0.247320672,0.230744001
10711,0.138919375,0.218004672,0.157141752,0.126581977,0.15164014,0.153189792,0.14508302
10712,0.17774542,0.244869316,0.167459503,0.208335778,0.205187757,0.186929549,0.190794733
10713,0.282627554,0.311647138,0.252910269,0.329921664,0.322172226,0.311126288,0.263620906
10714,0.224148766,0.266113101,0.180027543,0.245439988,0.253065003,0.241703358,0.220157649
10715,0.050558655,0.052066651,0.051207788,0.032091061,0.04233882,0.040711191,0.045275501
10716,0.167772405,0.238866856,0.1557599,0.190645329,0.21029368,0.208714171,0.184574985
10717,0.140126185,0.189886763,0.128844271,0.163598838,0.149400148,0.145969535,0.136937445
10718,0.163649817,0.222530243,0.170902938,0.163443249,0.167738,0.173524351,0.165042558
10719,0.2192085,0.25308602,0.195058138,0.212006322,0.211624371,0.204297101,0.193030063
10720,0.214195602,0.273417293,0.214840548,0.236104639,0.214069955,0.207871838,0.196944971
10721,0.163968075,0.214708338,0.152495724,0.15788907,0.155751781,0.163754159,0.160355801
10722,0.177132789,0.217701374,0.152077389,0.23152079,0.196024218,0.17344681,0.153521498
10723,0.134957373,0.138782281,0.092734979,0.096220466,0.170199853,0.142779379,0.171375289
10724,0.154742184,0.208426919,0.148678154,0.16399347,0.155066939,0.154999309,0.156805993
10725,0.177013986,0.21891145,0.161995685,0.198093036,0.175876396,0.174741416,0.164415078
10726,0.180934023,0.206396975,0.171442711,0.225009301,0.196596369,0.213733443,0.192126659
10727,0.20229216,0.258336562,0.189410476,0.207286819,0.235937149,0.22431378,0.197526083
10728,0.153187151,0.191930353,0.13755023,0.179052627,0.170401195,0.165842263,0.160940952
10729,0.042634444,0.107886411,0.059654283,0.063456251,0.062556327,0.0768966,0.086176886
10730,0.205242457,0.268289128,0.188279782,0.246029366,0.260547397,0.248278997,0.230922037
10731,-0.042994784,0.027204054,0.024355584,-0.046135513,-0.02640073,0.000408189,-0.008135572
10732,0.162515995,0.131522516,0.111077852,0.176226614,0.191438948,0.186565687,0.181606152
10733,0.192577282,0.229927778,0.18127396,0.219455568,0.191864029,0.188519021,0.196107394
10734,0.168179111,0.24769886,0.166867298,0.155809694,0.167039898,0.18134057,0.193125044
10735,0.198652163,0.24615075,0.191907818,0.224486404,0.217761544,0.192916174,0.189863223
10736,0.215196949,0.266318359,0.201617069,0.218463246,0.216689755,0.20360959,0.187274987
10737,0.187792774,0.279801753,0.208858365,0.205181558,0.219132342,0.214236061,0.199653713
10738,0.227148745,0.31171825,0.217800696,0.270037163,0.261347087,0.247359841,0.215365773
10739,0.190396967,0.253559427,0.193874874,0.224476334,0.225504961,0.20610327,0.19485646
10740,0.193701427,0.26311359,0.20088432,0.190905161,0.192811472,0.197450762,0.18054892
10741,0.187219718,0.253610203,0.200263588,0.235032935,0.217951909,0.22247486,0.216619972
10742,0.014842326,0.05432464,0.040992593,0.007955495,0.026719925,0.053193341,0.040428813
10743,0.293751769,0.364559172,0.315187098,0.360546316,0.31689609,0.301471305,0.29518398
10744,0.216488632,0.274149287,0.216656242,0.222476321,0.242802411,0.238455831,0.235191877
10745,0.249956596,0.310441379,0.224024938,0.22034271,0.235707841,0.243459312,0.248853873
10746,0.173998733,0.249817104,0.188147411,0.192438576,0.179731127,0.159944489,0.167821021
10747,0.220400514,0.276531415,0.196223757,0.20519254,0.207822565,0.207575383,0.211398405
10748,0.109074088,0.214084337,0.179777694,0.160981187,0.115858076,0.112323059,0.133564983
10749,0.223652014,0.26231918,0.20343852,0.235051418,0.24197131,0.229117974,0.198151331
10750,0.100010712,0.154968609,0.113357983,0.134953639,0.124882007,0.14441387,0.122466977
10751,0.09560759,0.147766318,0.117488091,0.126660207,0.122676898,0.116885406,0.102707574
10752,0.23397349,0.294251964,0.234839236,0.281259478,0.24131022,0.278145379,0.253000248
10753,0.170769588,0.216004411,0.175597284,-0.022204525,0.001460083,0.007410969,-0.026823555
10754,0.266057469,0.326663797,0.262890152,0.254886828,0.262988256,0.270092565,0.284793548
10755,-0.074009765,-0.031070665,-0.018033407,-0.07217293,-0.044320143,-0.016194011,-0.020104342
10756,0.161183427,0.248478813,0.147439559,0.130694089,0.128511121,0.146281728,0.131594836
10757,0.209200677,0.281573193,0.219653047,0.229977657,0.190193312,0.17714936,0.176206348
10758,0.081680496,0.162005016,0.141251424,0.198359346,0.132749915,0.12179698,0.097867719
10759,0.190686491,0.258436515,0.209632804,0.21174841,0.220779601,0.213053533,0.189835797
10760,0.123196247,0.202398664,0.161079323,0.203012095,0.205461903,0.181291421,0.156043463
10761,0.160271487,0.229758824,0.179778242,0.228724979,0.213832238,0.198204488,0.184457177
10762,0.133842307,0.20785975,0.173683922,0.175707704,0.164805657,0.163635511,0.157676797
10763,0.245252348,0.291137892,0.243148612,0.249265824,0.285245968,0.271718745,0.251083168
10764,0.085934206,0.130031458,0.116943128,0.100880736,0.120707192,0.14110667,0.103246796
10765,0.25114251,0.318385514,0.250786183,0.261694061,0.267379913,0.259620962,0.252306908
10766,0.199162718,0.251971038,0.198881846,0.205173203,0.216816452,0.201680789,0.191980151
10767,0.134310662,0.209438849,0.164097857,0.155041754,0.187682463,0.180598235,0.154854693
10768,0.192304727,0.268147619,0.215495147,0.259402398,0.24496785,0.243062462,0.218881977
10769,0.26210402,0.30877324,0.253577113,0.264605427,0.241860924,0.276815131,0.262484637
10770,0.219561541,0.265348054,0.20633981,0.237850919,0.236852098,0.241829232,0.22707397
10771,0.265307145,0.293022871,0.233312238,0.251865604,0.246844449,0.258184555,0.248178038
10772,0.123514671,0.180168539,0.125885294,0.112580993,0.143946049,0.180016461,0.165149294
10773,0.167909779,0.228219295,0.171491873,0.194902116,0.188517102,0.178117527,0.176308278
10774,0.1343271,0.213974753,0.154658936,0.138564721,0.162755946,0.128750424,0.123968548
10775,0.06932938,0.060695481,0.049493044,0.042125036,0.065253845,0.086629128,0.092516469
10776,0.07322171,0.164528245,0.133121307,0.130799597,0.11598861,0.108961626,0.11418992
10777,0.195961541,0.270131966,0.211569878,0.28764672,0.253818219,0.241761178,0.230930812
10778,0.192921062,0.253135803,0.183325019,0.202515423,0.191003991,0.181138729,0.175533879
10779,0.13303247,0.196694345,0.157214734,0.143893884,0.155052828,0.151699598,0.152370104
10780,0.098536707,0.136594632,0.106080548,0.116478876,0.114758956,0.118622814,0.104815742
10781,0.161929929,0.226323768,0.161503732,0.16655264,0.169893931,0.163150308,0.158956813
10782,0.13622538,0.185642895,0.129968551,0.127602399,0.131712904,0.135440451,0.131581172
10783,0.079452307,0.152141181,0.11342814,0.093091418,0.106269952,0.08872965,0.092940375
10784,0.243545845,0.287648931,0.227682095,0.24433177,0.224746855,0.223352706,0.205431659
10785,0.141499088,0.194424208,0.131576387,0.165026954,0.15237374,0.155314066,0.154931421
10786,0.178022346,0.220979649,0.138323809,0.163539494,0.137848414,0.137186132,0.126657589
10787,0.0517532,0.115426866,0.075452706,0.052609509,0.063264505,0.103444369,0.085559997
10788,0.110802608,0.178671425,0.139894097,0.107092729,0.112062979,0.12456911,0.127079029
10789,0.230134183,0.316744684,0.23440903,0.276400041,0.27159823,0.261781246,0.243531775
10790,0.192388565,0.258461172,0.203641305,0.232093204,0.214242232,0.199821419,0.178534055
10791,0.164867452,0.232354408,0.176178611,0.189608571,0.169953951,0.161255387,0.162229505
10792,0.134262584,0.165546145,0.112448265,0.113453049,0.143957408,0.093960636,0.108743745
10793,0.143870533,0.209061331,0.147019066,0.146759559,0.1587452,0.166718355,0.155194999
10794,0.165404279,0.25640457,0.173717838,0.151133199,0.17492221,0.171099003,0.198275546
10795,0.239241734,0.295332339,0.224036648,0.269204227,0.270847132,0.25349001,0.219279861
10796,0.144663702,0.181064302,0.113902555,0.162908408,0.166878199,0.185177074,0.183333746
10797,0.187292322,0.255414491,0.185569891,0.216963719,0.210072204,0.196428906,0.202766345
10798,0.113875339,0.164449289,0.113912296,0.114767363,0.167651678,0.193898792,0.181798396
10799,0.060827964,0.165976787,0.100326063,0.04672044,0.049745524,0.063858281,0.052786331
10800,0.163724738,0.228916101,0.163930748,0.150280176,0.1569451,0.168884307,0.165461966
10801,0.14240238,0.260186443,0.171125579,0.1621879,0.165770146,0.160973044,0.153465082
10802,0.213876167,0.280084862,0.21171874,0.249767459,0.247495208,0.239703676,0.199067043
10803,-0.010911282,0.048271333,0.015537572,-0.012745756,0.019136485,0.015470072,0.02235129
10804,0.077765728,0.132909421,0.098165493,0.09033459,0.12242377,0.102631101,0.095632565
10805,0.144906312,0.164108225,0.111165732,0.145266554,0.16013531,0.143496018,0.146325052
10806,0.168193786,0.220377717,0.158153108,0.187950245,0.172512646,0.171935933,0.174058313
10807,-0.008296527,0.022388307,0.008140455,0.005693234,0.015294555,0.011956006,0.011400467
10808,0.158373447,0.220075258,0.172593047,0.20784639,0.204884725,0.179808396,0.15290383
10809,0.096879363,0.028582703,-0.00530672,0.064377683,0.044583765,0.046473054,0.029574432
10810,-0.034157133,-0.019820174,-0.013496279,-0.030132187,-0.038075167,-0.012114424,0.031590992
10811,0.205694088,0.274056224,0.193511949,0.15878976,0.155728047,0.171801649,0.159751755
10812,0.162344951,0.236787244,0.15860369,0.202076283,0.189350051,0.193276694,0.177922326
10813,0.086887038,0.244780181,0.179955154,0.108417377,0.121774229,0.116931229,0.101785043
10814,0.199766809,0.29993704,0.208417081,0.234716491,0.225051209,0.225584006,0.201251043
10815,0.141416589,0.202288632,0.150049913,0.126390922,0.146087905,0.147310541,0.157447126
10816,0.1105677,0.220052247,0.154698846,0.113899237,0.172936629,0.154335134,0.148486194
10817,0.154730221,0.214833273,0.16450892,0.207060132,0.220183437,0.213743494,0.191432086
10818,0.209923337,0.271618672,0.179987261,0.230398082,0.22635873,0.228308015,0.213580018
10819,0.174807391,0.240813615,0.18311075,0.236668609,0.220734199,0.203105945,0.186101524
10820,0.265653003,0.3190034,0.235662576,0.273335846,0.269727278,0.267054442,0.266007614
10821,0.192191438,0.258117925,0.178091866,0.230143331,0.229921638,0.222877962,0.212347902
10822,0.164507706,0.196674594,0.157249211,0.143310657,0.163253837,0.180887935,0.158802915
10823,0.20689472,0.253589662,0.183955123,0.226515706,0.215115909,0.209803055,0.208119333
10824,0.251818803,0.302834608,0.209233602,0.263577676,0.255478722,0.247635315,0.245400954
10825,0.199021847,0.278014215,0.199432396,0.242077658,0.230564368,0.219648898,0.20107801
10826,0.185930805,0.294742708,0.200683815,0.234707457,0.228792036,0.226645527,0.235245537
10827,0.175882658,0.225323659,0.168142483,0.175720208,0.183077956,0.182997863,0.183806295
10828,0.188983986,0.254807706,0.179849999,0.198253054,0.208036014,0.212351686,0.19270839
10829,0.139774562,0.203746618,0.14098874,0.17328032,0.158063894,0.146172976,0.139385935
10830,0.095405604,0.174804185,0.13408204,0.152786375,0.147734203,0.142958184,0.103577815
10831,0.170076664,0.231619488,0.155241268,0.18232462,0.202558841,0.201935563,0.19305726
10832,0.231056944,0.258713612,0.189788863,0.250882655,0.24062789,0.236802376,0.183930713
10833,-0.072990347,-0.049040277,0.000843196,-0.074196646,-0.057247919,-0.039841986,-0.03228673
10834,-0.102375523,-0.043159761,-0.043470659,-0.099340567,-0.063605238,-0.058303005,-0.047260054
10835,0.235272777,0.263366561,0.196928878,0.257934333,0.242784513,0.246003319,0.227033752
10836,0.068659927,0.165872207,0.108483861,0.157024856,0.113227425,0.109195513,0.097036507
10837,0.089418325,0.17550761,0.097735786,0.075992501,0.104141131,0.131262025,0.125139849
10838,0.093028399,0.107859445,0.076973134,0.10762295,0.081388378,0.063272963,0.07559073
10839,0.199549088,0.255000446,0.191192531,0.239198707,0.230037863,0.214352079,0.209290378
10840,0.105219746,0.151866657,0.108386488,-0.043488175,-0.042610773,-0.044001287,-0.042148045
10841,0.164126377,0.256730925,0.165506767,0.180076855,0.184314066,0.172287758,0.173919662
10842,0.213554238,0.283855426,0.20768469,0.263531697,0.258031442,0.252532904,0.229577124
10843,0.151015125,0.234303422,0.17996053,0.193533628,0.207428782,0.171685705,0.173265114
10844,0.088688304,0.180689423,0.106873885,0.150482565,0.167629138,0.147535814,0.128933613
10845,0.086283828,0.243538122,0.13493366,0.122722073,0.123699285,0.126994732,0.115954722
10846,0.198439553,0.261148201,0.150486523,0.133502123,0.135858286,0.174468327,0.15348593
10847,0.231251632,0.317216278,0.235674778,0.215494797,0.277317878,0.2900009,0.239004758
10848,0.149899773,0.220479918,0.154387377,0.148682306,0.151864955,0.142592076,0.150512023
10849,0.242355367,0.307075312,0.249934102,0.279540721,0.29377457,0.292460928,0.268674074
10850,0.216619948,0.280183489,0.230316744,0.226379112,0.214542352,0.202888641,0.17954459
10851,-0.052135763,-0.017643165,-0.006955694,-0.010161566,-0.010964246,-0.005121438,-0.022854287
10852,0.232570736,0.310272196,0.224448844,0.202950921,0.232760852,0.235898741,0.239377244
10853,0.249966544,0.285529459,0.189442048,0.281163886,0.272512612,0.259642162,0.241125817
10854,0.237884749,0.2967894,0.204979786,0.287474855,0.274296715,0.266565501,0.268085265
10855,0.217375832,0.263387774,0.205099378,0.244744757,0.245823553,0.224319565,0.198581354
10856,0.042051175,0.31656591,0.234002931,0.092743252,0.066007172,0.019022325,0.018868687
10857,-0.049310662,-0.012380677,0.019506742,-0.049755315,-0.013311228,0.015511604,0.017209352
10858,0.204438845,0.249110511,0.183779081,0.22303261,0.214211865,0.215681957,0.200500132
10859,0.118806561,0.178758354,0.153129907,0.157766109,0.172071004,0.152432988,0.138127972
10860,0.149915503,0.218103862,0.164256774,0.19012759,0.205707494,0.189331987,0.171941371
10861,0.14749952,0.223700214,0.173320169,0.231610972,0.17447188,0.170504235,0.165451715
10862,-0.022449763,0.02255481,0.025224167,-0.006962127,0.01007869,0.042217876,0.026977655
10863,0.127503648,0.213192225,0.175938774,0.096917018,0.099840107,0.122145264,0.144672179
10864,0.132642354,0.214569265,0.171948201,0.099289608,0.108902918,0.127858951,0.14949514
10865,0.097552009,0.170610594,0.12812593,0.102384635,0.092052888,0.094303806,0.111121209
10866,0.057302645,0.134063616,0.093732284,0.111210188,0.113781325,0.104694303,0.069755532
10867,0.112825454,0.182188484,0.120486365,0.18202448,0.149495197,0.150460233,0.127131679
10868,0.219324772,0.308445964,0.201183474,0.208156098,0.220899515,0.232051155,0.214075252
10869,-0.045512977,-0.00361869,0.025087933,-0.047608411,-0.011065612,0.017883314,0.022386569
10870,0.254372365,0.308793522,0.243170709,0.341952007,0.319020168,0.308034634,0.262688992
10871,0.109246255,0.13456486,0.104823303,0.135403565,0.113294623,0.108892055,0.095755849
10872,0.063357398,0.142530219,0.096123096,0.135138254,0.109198816,0.130443145,0.090386442
10873,0.163022057,0.216970099,0.154541917,0.183439775,0.171192172,0.17437511,0.179149173
10874,0.013840868,0.089981164,0.049633101,0.025596425,0.059466729,0.037171463,0.030958836
10875,0.01163169,0.076924164,0.050431267,0.021412838,0.043566474,0.062328977,0.064951502
10876,0.264671911,0.299741233,0.22956765,0.30420668,0.278982282,0.247823007,0.250841385
10877,0.163337971,0.251624462,0.183615309,0.194735556,0.194965862,0.18215585,0.168462133
10878,0.219623439,0.265298448,0.201496596,0.224164288,0.242924429,0.208766269,0.210264721
10879,0.179633565,0.217565531,0.149624451,0.154563341,0.162081056,0.167476877,0.135141315
10880,0.141060153,0.191299024,0.152093775,0.176836802,0.182104024,0.166952199,0.170534444
10881,0.219852207,0.275077549,0.194589779,0.209438868,0.222649075,0.21014052,0.210920865
10882,0.160467481,0.183955071,0.144637103,0.139945497,0.15005825,0.157516925,0.158488616
10883,0.22534731,0.271743278,0.19734426,0.223040304,0.218790993,0.217571199,0.212344969
10884,0.156262061,0.158582125,0.12613181,0.164014597,0.169127723,0.172763009,0.144916409
10885,0.161620656,0.235488155,0.169856902,0.218425839,0.20580378,0.193884112,0.173197241
10886,0.199398883,0.258006518,0.208061135,0.237411661,0.220379467,0.211908775,0.188799025
10887,0.125473523,0.239435262,0.156690078,0.129018021,0.161045307,0.142295038,0.132636758
10888,-0.030164097,-0.015400127,-0.014220295,-0.025740006,-0.003845607,0.027604775,0.083617662
10889,0.196172159,0.250613434,0.191927359,0.231877237,0.218783343,0.212539302,0.197957304
10890,0.03272001,0.061466034,0.036636255,0.032802756,0.054123301,0.070657669,0.07522799
10891,0.157300207,0.231914385,0.157682275,0.165976157,0.156038688,0.146258217,0.148479434
10892,-0.033358438,0.002426825,0.04443811,-0.01960868,-0.004239482,0.017545266,0.0117203
10893,0.038889011,0.157394019,0.109609745,0.093486431,0.08934988,0.092537798,0.092311663
10894,0.142994116,0.178356066,0.126304788,0.147111629,0.152692657,0.137761643,0.129217709
10895,0.237105349,0.296407771,0.212286922,0.289572467,0.269256165,0.252776208,0.238782625
10896,0.179339601,0.222939006,0.155311556,0.210187323,0.208520245,0.176657811,0.155187834
10897,0.101655578,0.178284476,0.132494362,0.145563741,0.150585347,0.146889849,0.122930809
10898,0.176785346,0.078023506,0.088059586,0.137885222,0.171516669,0.161507017,0.163093209
10899,0.048375862,0.107865534,0.075492033,0.052960609,0.054573668,0.0723563,0.06385664
10900,0.159642206,0.222197273,0.158078234,0.192227202,0.184749542,0.192471722,0.173234308
10901,-0.000944337,0.062164671,0.060153997,0.003504689,0.020743633,0.048352579,0.046240159
10902,0.127961185,0.153773024,0.114473612,0.09919514,0.090849512,0.090422207,0.095810097
10903,0.205766234,0.273816354,0.173523352,0.20690415,0.199038586,0.201044338,0.192463222
10904,0.086704298,0.156152825,0.108264562,0.112799206,0.127843119,0.109943559,0.114613061
10905,-0.044945592,-0.015801786,0.014145955,-0.04025738,-0.003148703,0.01815082,0.05084022
10906,0.236068164,0.284893662,0.198320061,0.218869111,0.217400681,0.222549719,0.220340422
10907,0.246758596,0.313879416,0.212567427,0.225351287,0.225641115,0.233022311,0.241579855
10908,0.238545021,0.283005824,0.194788703,0.260482396,0.241856639,0.235983607,0.220111734
10909,0.14513393,0.19285007,0.136644937,0.150773125,0.154211274,0.165639885,0.156565072
10910,0.189429518,0.243364907,0.166188241,0.156570301,0.186416638,0.187095078,0.190363903
10911,0.136566704,0.175475463,0.125855201,0.143130143,0.171868969,0.187944919,0.17276557
10912,-0.058023236,-0.005898698,0.013042045,-0.042316895,-0.015302875,0.006104541,0.003214734
10913,0.130727269,0.213768733,0.14542734,0.20601567,0.176109359,0.166281884,0.162043128
10914,0.202106,0.171706136,0.120908655,0.210860941,0.177217672,0.199399639,0.159921945
10915,-0.007866028,-0.006908792,-0.025265619,-0.007640609,0.013453001,0.011664287,0.038964823
10916,0.315109235,0.306668593,0.243195758,0.27933477,0.323054303,0.26844335,0.302616568
10917,0.226187813,0.302700383,0.242131196,0.298169018,0.266700546,0.252643221,0.229256815
10918,0.177543741,0.262253305,0.198129903,0.208375913,0.198569292,0.184952619,0.173315272
10919,0.256874034,0.325766637,0.271582227,0.255803431,0.272633857,0.277286851,0.255279649
10920,-0.027291948,-0.034701334,-0.012424055,-0.038243686,-0.001520256,0.016157372,0.042971743
10921,0.188057119,0.224561733,0.191496506,0.21070088,0.216253316,0.202766683,0.187599467
10922,0.233637275,0.294586825,0.205664711,0.186078591,0.197952075,0.243977841,0.235506017
10923,0.099113818,0.163230098,0.107688362,0.116796173,0.154622602,0.150918259,0.13032062
10924,0.106088082,0.338136383,0.174378774,0.078333952,0.129416938,0.116483835,0.110872791
10925,0.120042043,0.180535765,0.177174371,0.162649489,0.152830911,0.144249869,0.129787804
10926,0.087595097,0.108162672,0.073655018,0.087356855,0.093015606,0.113885,0.106375339
10927,0.099447732,0.175263129,0.118532938,0.171699234,0.146746432,0.130158092,0.111150474
10928,0.194139313,0.250701193,0.177833788,0.205286239,0.191660801,0.188320786,0.183716497
10929,0.19869519,0.241927145,0.172982427,0.207140082,0.217931038,0.203801807,0.198839774
10930,0.1823482,0.236538712,0.148401041,0.158856405,0.16839365,0.176022818,0.180216942
10931,0.202733351,0.246817295,0.160081968,0.212711926,0.205688342,0.202487411,0.202977982
10932,0.273670376,0.35222255,0.282664313,0.321458349,0.339000525,0.306040064,0.289337656
10933,0.165461708,0.212973625,0.142839899,0.191286308,0.206395208,0.191628621,0.167751067
10934,0.171613795,0.227125066,0.150570313,0.210176199,0.191089294,0.191489485,0.171343943
10935,0.177933435,0.245964373,0.181226609,0.190540359,0.173686285,0.172976819,0.171402328
10936,0.065399084,0.098647912,0.092639682,0.054143154,0.079167766,0.096987016,0.082792231
10937,0.208552874,0.265722756,0.193414827,0.221313408,0.21649344,0.214362125,0.20533485
10938,0.189247409,0.267557213,0.218387851,0.277645169,0.267972637,0.247191778,0.231694531
10939,0.21639393,0.273571071,0.197501599,0.221121054,0.206093299,0.200506538,0.211242734
10940,0.191464119,0.245531299,0.185925768,0.220418343,0.256002171,0.235621645,0.211195293
10941,0.098767755,0.140095818,0.122817082,0.132302017,0.126408442,0.133442046,0.124287421
10942,0.27453501,0.320325519,0.234772427,0.253773847,0.277430261,0.2754198,0.257746152
10943,0.15723847,0.269194193,0.195051641,0.16180901,0.177744898,0.16380168,0.160890443
10944,0.190380306,0.24783239,0.194462105,0.244832482,0.203526563,0.236972704,0.199598013
10945,0.133731312,0.191465106,0.134434583,0.149587246,0.167308301,0.143994703,0.157206215
10946,0.205463094,0.275508796,0.197849228,0.202491938,0.185806854,0.186158716,0.180465779
10947,0.110894723,0.170004972,0.130536312,0.14925449,0.150071684,0.12551801,0.119052271
10948,0.202952373,0.272719587,0.226712261,0.234123756,0.231432963,0.238756632,0.227427802
10949,0.135510317,0.205602632,0.169453661,0.178072106,0.163449497,0.161514762,0.163171343
10950,0.192254443,0.25586666,0.199738687,0.229144946,0.205519428,0.212565952,0.218811465
10951,0.177819607,0.250304015,0.193870004,0.239922023,0.204799831,0.226838125,0.190445343
10952,0.163863219,0.249744157,0.197360342,0.199973349,0.178422498,0.170817394,0.170298762
10953,0.196020343,0.209440535,0.174713638,0.236794736,0.201039713,0.169437101,0.128474537
10954,0.23042265,0.285061097,0.22821731,0.252577184,0.236797833,0.232215087,0.230148587
10955,0.215760113,0.309269602,0.211735614,0.215848986,0.220978213,0.226781915,0.222395583
10956,0.121540418,0.214867159,0.184161195,0.187378445,0.195406158,0.179520451,0.152842482
10957,0.187224769,0.156338602,0.103906332,0.10603931,0.183495787,0.182685182,0.17238342
10958,0.151618373,0.2025736,0.165344777,0.179086894,0.170421375,0.165278724,0.146107634
10959,0.151224014,0.217196349,0.14773,0.147301117,0.167360785,0.172217534,0.14945495
10960,0.120270478,0.207036071,0.14012721,0.153392242,0.120572052,0.10296137,0.09809868
10961,0.216117583,0.297076902,0.199382082,0.225625159,0.224914757,0.24102906,0.217445491
10962,0.201133779,0.26003575,0.193594186,0.232607244,0.237330572,0.236191167,0.202923592
10963,0.160631982,0.220144766,0.170492923,0.172837388,0.171728962,0.16619918,0.169055206
10964,0.178255013,0.244670226,0.162822136,0.205013138,0.205408044,0.188670084,0.193276478
10965,0.232818374,0.287737401,0.208173429,0.244695187,0.247791378,0.238190445,0.22701897
10966,0.106145345,0.190148097,0.123077809,0.107688485,0.151217723,0.149732945,0.14941392
10967,-0.023125831,0.037096437,0.020644059,-0.010716184,0.026935899,0.056142443,0.062286684
10968,0.144476404,0.244269204,0.173141666,0.193734936,0.143514258,0.126040771,0.129377701
10969,0.156413227,0.17295198,0.143143836,0.171004993,0.190341225,0.192152176,0.164061064
10970,0.163857659,0.234383867,0.163750891,0.188431692,0.182624384,0.170781253,0.176983652
10971,0.192604497,0.266824482,0.209032362,0.233820454,0.205151569,0.210498266,0.197186314
10972,0.227597075,0.288461861,0.23714208,0.274777301,0.233108367,0.250919027,0.241134632
10973,0.175845153,0.212289568,0.15404934,0.193701782,0.190417447,0.186552515,0.157912044
10974,-0.081200641,0.012358044,-0.025166759,-0.064666254,-0.051033002,-0.051389305,-0.052946127
10975,0.145779812,0.196231337,0.146792163,0.114352207,0.127395588,0.129657542,0.139731575
10976,0.193616963,0.239922469,0.176958853,0.192268248,0.19714154,0.1918218,0.194026386
10977,0.164022689,0.224448743,0.165667793,0.181114068,0.18886968,0.186519931,0.160998675
10978,0.065558274,0.121987372,0.067256716,0.12546907,0.09027874,0.105943115,0.109230168
10979,0.209697059,0.279956398,0.216323364,0.26093511,0.243989045,0.228695562,0.214689654
10980,0.215911883,0.277538338,0.21203257,0.274225418,0.250433561,0.236829488,0.194992231
10981,0.192525055,0.248053085,0.193409424,0.194412638,0.190443416,0.190486885,0.201584188
10982,0.093114235,0.105652611,0.092033211,0.077323814,0.112714664,0.098504035,0.112407889
10983,0.185709908,0.234125987,0.185176983,0.212163542,0.214201245,0.208684746,0.198557375
10984,0.110932781,0.176530668,0.13474471,0.080795938,0.121707941,0.093803364,0.119011224
10985,0.168324925,0.235954889,0.178312195,0.234571071,0.258983175,0.221856396,0.21668579
10986,0.136868578,0.179773581,0.151781143,0.190006369,0.155479053,0.118483201,0.095905139
10987,0.201995285,0.264259309,0.200039876,0.217654413,0.200989135,0.194327726,0.196716384
10988,0.119601658,0.170968417,0.135550724,0.137237236,0.141902938,0.12855449,0.125114599
10989,0.194191764,0.236205423,0.189530861,0.218114582,0.17424343,0.129051078,0.127037988
10990,0.186349554,0.251175973,0.192014162,0.223758224,0.205306994,0.193540328,0.190924495
10991,0.159150966,0.224469045,0.170326156,0.200053195,0.196286039,0.190665901,0.174573672
10992,0.19933935,0.258030696,0.194369342,0.21840068,0.181699038,0.190470271,0.179366815
10993,0.120579802,0.171055883,0.121895406,0.116867772,0.090704736,0.001317287,0.007420993
10994,0.212189649,0.283801984,0.216926801,0.237565081,0.241000612,0.221670975,0.212520729
10995,0.191229216,0.238127851,0.187872345,0.233421839,0.214203091,0.197977177,0.176890659
10996,0.168716481,0.2289724,0.169713661,0.205131997,0.194448829,0.178496657,0.169191367
10997,0.28607866,0.337485034,0.272161069,0.307340935,0.309644601,0.274927868,0.298964688
10998,0.201378808,0.249152056,0.199074748,0.238473005,0.201059685,0.170347216,0.148552443
10999,0.117315007,0.151158607,0.099180002,0.129427509,0.144129832,0.134746495,0.120668602
11000,0.207759459,0.277793332,0.220790518,0.256096355,0.230571084,0.217408157,0.202461786
11001,0.16629961,0.233612383,0.196025878,0.205770921,0.201228798,0.194124857,0.195052739
11002,0.147522192,0.210579261,0.155713341,0.157384273,0.152079112,0.149488122,0.153727661
11003,0.226705312,0.294489646,0.225998246,0.247309549,0.250902478,0.249783337,0.254903297
11004,0.114881354,0.213114532,0.160730844,0.193136053,0.191647334,0.202754949,0.190293875
11005,0.0846233,0.144702901,0.108756456,0.112541503,0.152764129,0.14254068,0.114434072
11006,0.214388318,0.297356671,0.23516638,0.264725924,0.276139039,0.265187723,0.231155234
11007,0.181382594,0.240940301,0.175605799,0.193715616,0.207056333,0.190767015,0.187150716
11008,0.204414026,0.261258024,0.19263656,0.209294639,0.202790784,0.198130848,0.196071602
11009,0.136704505,0.197200404,0.155245375,0.153458301,0.146081963,0.141168343,0.131806231
