fid,savi_1,savi_2,savi_3,savi_4,savi_5,savi_6,savi_7
11502,0.187565311,0.239861694,0.201963983,0.217524827,0.235110079,0.235339466,0.250131584
11503,0.366273633,0.484050144,0.454993077,0.509443169,0.450499876,0.405271387,0.369979373
11504,0.327149281,0.430569186,0.416039001,0.442876403,0.401103639,0.369372895,0.339841937
11505,0.369923691,0.460605277,0.414566541,0.488985791,0.444537727,0.414737142,0.401980729
11506,0.434087696,0.496298523,0.464826512,0.554467139,0.532729988,0.465013874,0.396782064
11507,0.375181965,0.436759916,0.421668402,0.436305945,0.399450533,0.375763909,0.379060775
11508,0.330887915,0.405559121,0.377609797,0.48817397,0.385756011,0.372563863,0.313590557
11509,0.386662175,0.450652323,0.43588415,0.460994432,0.414544964,0.389212459,0.380945784
11510,0.363954799,0.459226353,0.417036972,0.435169727,0.403836067,0.379047946,0.311710052
11511,0.356057925,0.428016491,0.424456563,0.477732431,0.429598711,0.386021238,0.36358992
11512,0.386628604,0.458162739,0.451760174,0.49024898,0.449207655,0.41575233,0.407321865
11513,0.360749289,0.459761667,0.412404203,0.435709912,0.392176835,0.374985792,0.324893872
11514,0.167594784,0.249346441,0.198589929,0.195423493,0.22089353,0.22639719,0.230180311
11515,0.408459511,0.484979767,0.450271494,0.482427995,0.409405119,0.396505368,0.318784609
11516,0.305229097,0.382325126,0.357897822,0.37424699,0.343655404,0.32800677,0.290120826
11517,0.255992809,0.356813008,0.31760759,0.313572926,0.283949409,0.284101354,0.277284839
11518,0.194397978,0.276432989,0.243973216,0.244150185,0.219150416,0.252196298,0.22996637
11519,0.427299506,0.497257219,0.4325794,0.54518044,0.483495447,0.447425332,0.398503549
11520,0.341936341,0.402982614,0.385008587,0.433948698,0.400317976,0.366400048,0.347760614
11521,0.126500731,0.146412303,0.140946801,0.127670154,0.144271104,0.157291685,0.154704565
11522,0.33576034,0.412720236,0.40179611,0.442086254,0.396605068,0.375820042,0.365610681
11523,0.275540908,0.376302642,0.338173415,0.322929982,0.314057049,0.285079679,0.286230877
11524,0.456622695,0.53921291,0.469025891,0.477983963,0.460075763,0.441088831,0.367649005
11525,0.400280058,0.485264267,0.365416112,0.361999547,0.377813086,0.371334327,0.374096209
11526,0.333622554,0.44754272,0.384250829,0.440807767,0.374956356,0.350540836,0.296441467
11527,0.362327205,0.428138354,0.382044648,0.450311726,0.396894622,0.378004094,0.350258866
11528,0.430306873,0.534333313,0.492366882,0.46868175,0.431745967,0.415948622,0.38900053
11529,0.373010836,0.433526204,0.383413759,0.463381399,0.422910508,0.393598927,0.382164583
11530,0.390242615,0.466928007,0.390890522,0.478921875,0.422905217,0.402917468,0.343214182
11531,0.361291455,0.443433127,0.372693201,0.465486246,0.398872795,0.379135455,0.36676916
11532,0.587026757,0.577244483,0.410268647,0.572268146,0.571937226,0.555497271,0.504839029
11533,0.374862116,0.435665506,0.392162039,0.44293344,0.400902515,0.374552333,0.348200952
11534,0.35187691,0.433390428,0.408339463,0.450675386,0.387463826,0.371733116,0.371127071
11535,0.365190224,0.445948711,0.417467446,0.462722892,0.41419549,0.378256007,0.324272329
11536,0.391482788,0.476155973,0.420583394,0.483439427,0.443842,0.421538115,0.39477975
11537,0.175598116,0.241958308,0.187856778,0.211267578,0.223957176,0.218909231,0.225245001
11538,0.296604792,0.396613224,0.375775338,0.414202681,0.35778724,0.314614804,0.313522337
11539,0.376124929,0.443118408,0.406243344,0.448973416,0.419793657,0.392178421,0.377592371
11540,0.266768759,0.370778428,0.358311749,0.469668417,0.389317968,0.337749281,0.285068798
11541,0.375548313,0.452872366,0.414030886,0.455706515,0.419122934,0.401106321,0.393013189
11542,0.307325423,0.385219492,0.368527758,0.414551997,0.350969476,0.30691401,0.309572654
11543,0.325526065,0.432135527,0.378789235,0.408702817,0.368556785,0.345323489,0.332101314
11544,0.406127108,0.52004614,0.454969433,0.487979688,0.471564472,0.438970583,0.417219559
11545,0.267887319,0.351227649,0.316889206,0.311659293,0.294184992,0.289252145,0.29266887
11546,0.397657287,0.427730454,0.423128067,0.579328769,0.521286555,0.476770119,0.40271725
11547,0.361976466,0.451810616,0.418114057,0.466674567,0.427254413,0.409717287,0.371721101
11548,0.38497361,0.466641684,0.444991076,0.515525359,0.462216645,0.423956232,0.365754722
11549,0.268026496,0.361622795,0.319397005,0.309421552,0.299030215,0.293837095,0.290445154
11550,0.40092657,0.507075173,0.384190566,0.494254573,0.446805485,0.438133243,0.448735229
11551,0.398004184,0.488588159,0.379631002,0.39066135,0.431374717,0.411443413,0.413896947
11552,0.281158356,0.329245185,0.277988286,0.374550104,0.338452081,0.320692937,0.253479761
11553,0.345388598,0.426647896,0.396747645,0.494688672,0.436193341,0.43094181,0.411819103
11554,0.268399003,0.348095174,0.304047266,0.352303025,0.320991471,0.311457863,0.288652568
11555,0.446504131,0.533280727,0.433922019,0.498173935,0.462525101,0.436569304,0.429842096
11556,0.178232904,0.240322202,0.194905353,0.195140734,0.197280056,0.207230561,0.22965222
11557,0.377051714,0.450311467,0.450926574,0.493764729,0.455388839,0.421988455,0.392024668
11558,0.320039337,0.396803686,0.36385059,0.412587763,0.373204106,0.356160427,0.341346992
11559,0.352046907,0.428245101,0.424107116,0.399883114,0.357046343,0.347594239,0.300773006
11560,0.435644211,0.536991844,0.46544068,0.516959231,0.479386345,0.455050143,0.436829538
11561,0.390848117,0.471062025,0.338837772,0.38765613,0.425827756,0.399441737,0.381594582
11562,0.231282344,0.351689361,0.353590114,0.440256489,0.414789066,0.398066486,0.378882217
11563,0.355230564,0.429864065,0.410555985,0.453580505,0.409744627,0.391591168,0.379610443
11564,0.364580768,0.460259987,0.416781799,0.415405001,0.391236366,0.384488579,0.382949534
11565,0.304705912,0.4836251,0.456304729,0.402514336,0.443231269,0.45285112,0.344849479
11566,0.42244948,0.483123357,0.464460895,0.540614555,0.508991997,0.474785662,0.432653417
11567,0.314141717,0.375751151,0.353876005,0.409781955,0.367116868,0.349892948,0.305186134
11568,0.259082143,0.343403028,0.294792863,0.332379865,0.313407092,0.308475429,0.287052908
11569,0.393905955,0.510320842,0.445275371,0.50232029,0.456821667,0.428606161,0.413189526
11570,0.452534134,0.475930244,0.439939576,0.511365668,0.445737281,0.448524284,0.403407842
11571,0.16183578,0.201376421,0.223313806,0.189938427,0.191512132,0.199923567,0.183041802
11572,0.394244509,0.41268621,0.392167575,0.436079548,0.311358076,0.313850359,0.252603102
11573,0.336593044,0.372084084,0.346760867,0.40507589,0.361178932,0.346016407,0.306974749
11574,0.306364015,0.380999352,0.332580104,0.346087445,0.331425544,0.310539413,0.26329034
11575,0.497804103,0.548624607,0.472747163,0.633836148,0.508832573,0.524398993,0.443924948
11576,0.509419163,0.553421658,0.515335553,0.576460259,0.5273587,0.516823918,0.533647697
11577,0.14796008,0.191945587,0.216266456,0.158601946,0.162952949,0.174912537,0.164381012
11578,0.364753302,0.444720608,0.391754507,0.445187693,0.398704032,0.380014126,0.328312806
11579,0.336856737,0.388491123,0.365622907,0.430813139,0.330289635,0.289922766,0.243309809
11580,0.416816201,0.527876921,0.450592281,0.520719222,0.474568164,0.453665828,0.448937645
11581,0.376011248,0.46936464,0.41666367,0.464035096,0.437736201,0.430679026,0.43658012
11582,0.323250439,0.384783604,0.363768673,0.394427209,0.312751464,0.305537731,0.29463585
11583,0.30667457,0.378188193,0.332641003,0.38085119,0.33093335,0.32053463,0.297021039
11584,0.186682188,0.293223719,0.218382537,0.209446281,0.202261643,0.21379382,0.220483209
11585,0.293609679,0.367645908,0.314605155,0.369821864,0.335166357,0.32683695,0.32970391
11586,0.468778463,0.537843596,0.42028679,0.489540754,0.479915048,0.461775109,0.427759228
11587,0.242297182,0.324070639,0.270870905,0.31232443,0.270178185,0.275732788,0.287255357
11588,0.308614439,0.387811229,0.319966677,0.37353339,0.340839725,0.329624133,0.32459142
11589,0.345396903,0.384275729,0.324666134,0.379613114,0.376832184,0.353863527,0.313953218
11590,0.357524655,0.401076725,0.363733836,0.434680577,0.413190447,0.387633548,0.379297672
11591,0.417668995,0.455890032,0.358803122,0.476663618,0.447654451,0.425649877,0.403357796
11592,0.405122338,0.478012825,0.380916853,0.452467333,0.438301536,0.433687761,0.430433501
11593,0.411958065,0.465253013,0.412283623,0.515030771,0.478062455,0.447644964,0.404159566
11594,0.269004836,0.304398345,0.276744907,0.311689596,0.289177218,0.283626527,0.284439917
11595,0.41427744,0.518602892,0.436257028,0.453903636,0.422081232,0.393432747,0.387346131
11596,0.408924763,0.369403811,0.335577902,0.460041261,0.406348519,0.369636729,0.352273247
11597,0.225470016,0.345346309,0.289702445,0.336073113,0.304316915,0.294329918,0.298940212
11598,0.42815235,0.450603875,0.381841742,0.518267982,0.455250899,0.404967334,0.324005755
11599,0.405450035,0.466410168,0.387065625,0.472650441,0.431331832,0.399519964,0.364187967
11600,0.38681655,0.34122295,0.314285932,0.457764784,0.402910042,0.35402928,0.268632789
11601,0.334069828,0.395140025,0.335292801,0.400825707,0.37132309,0.355730822,0.331328642
11602,0.250207588,0.319888343,0.281118994,0.281084642,0.277858992,0.278016773,0.260780275
11603,0.378849979,0.432843264,0.371789453,0.495619535,0.419611969,0.437202622,0.391376025
11604,0.219811068,0.436043642,0.428392711,0.253385241,0.294794939,0.338910462,0.28601184
11605,0.375015816,0.411406183,0.354835173,0.470535134,0.39307354,0.37571975,0.328324009
11606,0.298221346,0.413372406,0.364132125,0.384270449,0.325838264,0.318912354,0.284560885
11607,0.380824563,0.418339492,0.390815207,0.481536656,0.385838275,0.350012701,0.296294938
11608,0.490482035,0.561673355,0.523763505,0.528274793,0.552800574,0.527782669,0.50298432
11609,0.445026438,0.523762505,0.483864059,0.59085789,0.535386,0.477672914,0.490836812
11610,0.418788134,0.464246756,0.454731689,0.537224136,0.473804928,0.440205166,0.411528759
11611,0.29904474,0.384955893,0.377311256,0.378418461,0.351271841,0.332823053,0.331404532
11612,0.391225988,0.466408111,0.44887257,0.436543778,0.393930878,0.396152088,0.315676553
11613,0.377575822,0.435654044,0.4490012,0.426919263,0.40939312,0.39390075,0.386570396
11614,0.475209069,0.527497693,0.516339276,0.556499225,0.497382067,0.465813164,0.415492141
11615,0.324363124,0.578437478,0.442933306,0.352147614,0.333560211,0.307375472,0.251294171
11616,0.448744058,0.521937177,0.48792032,0.505818318,0.472302578,0.475935066,0.422412826
11617,0.426601901,0.50556708,0.471685914,0.439275423,0.426569061,0.432172509,0.361527031
11618,0.255527977,0.480891232,0.34987843,0.284841195,0.2681078,0.275556466,0.274058538
11619,0.444463561,0.467304994,0.42521285,0.531407652,0.502326203,0.481677382,0.448341543
11620,0.339940959,0.432971714,0.333961095,0.36700766,0.346002652,0.353089436,0.337845791
11621,0.369063913,0.424274057,0.336916728,0.431757277,0.396330794,0.381412843,0.358413778
11622,0.398972645,0.486350604,0.413087622,0.432556237,0.405662491,0.38299125,0.366102491
11623,0.20485274,0.183043724,0.194047922,0.193396835,0.205872601,0.214459327,0.228832987
11624,0.258553529,0.293808949,0.202706013,0.363195492,0.218685809,0.208269426,0.227961931
11625,0.408430357,0.464549864,0.403981617,0.52174447,0.466264258,0.427532397,0.419678607
11626,0.372411369,0.429057911,0.332152198,0.478022023,0.422435269,0.393742726,0.356900256
11627,0.355336125,0.362337,0.316167075,0.470676419,0.38308452,0.352218476,0.327554021
11628,0.381467305,0.448297405,0.398858662,0.472253718,0.459498252,0.436827741,0.417116215
11629,0.389126095,0.445154934,0.407388448,0.501995774,0.461557821,0.454220715,0.411344927
11630,0.197115849,0.301914029,0.224221707,0.248384769,0.266175451,0.269580218,0.271658876
11631,0.14790775,0.197671811,0.193286192,0.160925072,0.159782594,0.178905767,0.210669518
11632,0.412405235,0.46996466,0.451589903,0.503595156,0.463362954,0.442544272,0.422676162
11633,0.13910113,0.195986839,0.182197572,0.160359688,0.161271839,0.17418108,0.189818889
11634,0.240432813,0.319312783,0.337539009,0.226892296,0.18995652,0.195419699,0.208110734
11635,0.224068736,0.265237004,0.262062235,0.254893796,0.235528003,0.236550622,0.242947108
11636,0.412689588,0.469312974,0.446049975,0.49553492,0.441171347,0.414504828,0.405177066
11637,0.37746988,0.44728293,0.426279281,0.425552428,0.389446031,0.375415596,0.319267752
11638,0.155025688,0.190278948,0.177689337,0.225117659,0.183921782,0.192877978,0.206475603
11639,0.401249448,0.473491842,0.43756771,0.472667603,0.43420287,0.413339765,0.356249071
11640,0.222342818,0.233405996,0.219439797,0.23841308,0.219063551,0.227369616,0.252598456
11641,0.471958034,0.524770625,0.498147022,0.511056376,0.495562342,0.466217215,0.400680603
11642,0.366951297,0.493972096,0.44487485,0.410031755,0.379110714,0.364591933,0.339548874
11643,0.289725996,0.371007586,0.330479432,0.315523233,0.279954135,0.282085006,0.268174693
11644,0.130373042,0.246300395,0.250173826,0.136317316,0.138727393,0.14144225,0.151977795
11645,0.304741996,0.39859828,0.322047124,0.323222845,0.312474956,0.313236853,0.284087438
11646,0.361958818,0.448704923,0.424754004,0.479609141,0.420253694,0.407924367,0.362455947
11647,0.311930284,0.449590916,0.433114425,0.412780039,0.368691526,0.339239965,0.297046811
11648,0.309050799,0.456446318,0.356963454,0.37101117,0.338101936,0.336859018,0.323229584
11649,0.387882693,0.470985984,0.434512881,0.424211411,0.396973781,0.382461276,0.3270067
11650,0.177101687,0.234418859,0.198497968,0.189689762,0.197979061,0.202011858,0.227911952
11651,0.155132154,0.227270818,0.192448019,0.188026626,0.190310497,0.201796164,0.202265243
11652,0.27271108,0.382302268,0.314621978,0.330320611,0.365919186,0.356503167,0.353913783
11653,0.420217788,0.506835935,0.437766255,0.458654116,0.453050292,0.431818463,0.389374384
11654,0.441661471,0.47801105,0.468163801,0.539361516,0.449389575,0.465713731,0.437254745
11655,0.328666188,0.408188632,0.380661215,0.403490085,0.365163085,0.345757731,0.329028629
11656,0.332053259,0.404511833,0.385370344,0.382453623,0.363470526,0.346528581,0.291899606
11657,0.14189533,0.18491356,0.161849109,0.155652035,0.158003127,0.169249812,0.173672632
11658,0.305448109,0.416233968,0.376309162,0.385463861,0.329879055,0.30915578,0.289906431
11659,0.352202329,0.447934757,0.393753609,0.405178276,0.399820027,0.384012616,0.330380483
11660,0.264192091,0.334333126,0.316154994,0.345991777,0.309665798,0.297920127,0.287916397
11661,0.391236262,0.531423769,0.494545301,0.509720238,0.42404535,0.42047788,0.368911387
11662,0.405279929,0.514459692,0.491009599,0.533469009,0.498052123,0.444742713,0.390533362
11663,0.242546873,0.319037804,0.317085126,0.368399912,0.310120434,0.262818376,0.220640113
11664,0.264894255,0.675192289,0.694229687,0.32272075,0.29773178,0.286898934,0.275104468
11665,0.334785753,0.385622702,0.382672949,0.439164267,0.364241914,0.33980762,0.298586633
11666,0.382610701,0.472508918,0.446564029,0.48266167,0.451094699,0.449634438,0.390014819
11667,0.314406113,0.398496744,0.36683371,0.379709489,0.351096011,0.339648955,0.306135118
11668,0.299727279,0.376000587,0.349765004,0.375157305,0.340513848,0.321327089,0.291331239
11669,0.422485126,0.529187324,0.373394874,0.491812468,0.492783722,0.460187532,0.436054913
11670,0.409007886,0.497810974,0.452286031,0.592040545,0.545111939,0.473927133,0.462637159
11671,0.325232478,0.408805662,0.350617384,0.442126931,0.387656333,0.363341242,0.359515064
11672,0.384444064,0.456248148,0.441959453,0.522638507,0.463274484,0.414678433,0.341275881
11673,0.348874893,0.428510879,0.403973359,0.453521148,0.420272455,0.381470416,0.318479402
11674,0.420401165,0.498726944,0.450163547,0.508620765,0.476363133,0.443435252,0.450492094
11675,0.362573218,0.443911236,0.374315206,0.440668132,0.409131307,0.379181258,0.325759927
11676,0.346409003,0.415089047,0.371442334,0.448441261,0.399795324,0.366925356,0.351293494
11677,0.355706419,0.440738218,0.352414016,0.442328632,0.383154222,0.362290791,0.306132244
11678,0.345870606,0.42533499,0.404734132,0.411556171,0.383167003,0.365451448,0.333171038
11679,0.470924878,0.546699005,0.533028698,0.554358347,0.530380944,0.497433305,0.470160946
11680,0.376271554,0.435418754,0.418729458,0.440162851,0.391963682,0.373454292,0.338276513
11681,0.43338399,0.525783292,0.478000509,0.524458351,0.505923742,0.474040859,0.486114577
11682,0.159991345,0.218094108,0.187135426,0.183691524,0.180828751,0.204187023,0.204900914
11683,0.309800659,0.345409861,0.357152454,0.447489619,0.348183748,0.280858979,0.252240749
11684,0.424110734,0.465546499,0.452363565,0.51592587,0.486987752,0.418692763,0.417898679
11685,0.186868094,0.389228279,0.323883274,0.207275784,0.291928244,0.270765766,0.225610376
11686,0.341135708,0.446090726,0.343776554,0.408784952,0.399164838,0.383206302,0.355403983
11687,0.378772154,0.445499286,0.402921446,0.472925733,0.432506854,0.412851162,0.344260767
11688,0.386992809,0.438116875,0.402608931,0.483577171,0.434594976,0.412032445,0.330321597
11689,0.383252038,0.467981424,0.434501647,0.475136577,0.434765972,0.381453166,0.295739492
11690,0.292313416,0.358483589,0.318248257,0.386350044,0.307711986,0.302331901,0.277048355
11691,0.282726547,0.36977151,0.324276292,0.34243899,0.34291867,0.408968691,0.335182007
11692,0.306251776,0.371383814,0.309791561,0.386178943,0.351857287,0.34261333,0.34045282
11693,0.298249983,0.39485106,0.353156021,0.333145373,0.311231297,0.308946748,0.315776778
11694,0.357767279,0.421387468,0.402718246,0.464128738,0.417561699,0.393669891,0.357229018
11695,0.149904848,0.230521872,0.187447236,0.170385721,0.180079872,0.197470538,0.196978601
11696,0.322805633,0.40182751,0.390268233,0.441078186,0.386799884,0.364081422,0.313470074
11697,0.398764716,0.48257745,0.443150055,0.469483172,0.4454863,0.414958699,0.36999738
11698,0.380509978,0.437249667,0.415204593,0.476123137,0.441172662,0.409601404,0.352532523
11699,0.433328938,0.49520416,0.4704563,0.545480542,0.484424263,0.441090534,0.441708647
11700,0.287667362,0.352983784,0.325216291,0.364642633,0.349390115,0.328540942,0.302975229
11701,0.347002095,0.454383908,0.422800027,0.456111172,0.423382457,0.41204849,0.352542333
11702,0.283865472,0.401277973,0.375769529,0.381479965,0.326490732,0.33227296,0.315769361
11703,0.485553748,0.586261523,0.569521399,0.609952027,0.518348164,0.522823823,0.40261321
11704,0.14554156,0.155712375,0.143305321,0.148390655,0.142484185,0.155640588,0.174510689
11705,0.317465884,0.418708955,0.392779142,0.399017928,0.364429186,0.348687562,0.342242996
11706,0.44204519,0.515255375,0.426168626,0.556676019,0.513806771,0.471959477,0.448269671
11707,0.382309968,0.444281145,0.427751227,0.453991419,0.422885198,0.402464396,0.380373581
11708,0.162260951,0.219931802,0.211352326,0.167692615,0.186262829,0.24206004,0.252284067
11709,0.46404552,0.552042211,0.512834821,0.563754876,0.533216935,0.515110804,0.502520569
11710,0.24599768,0.35939897,0.314422896,0.306551941,0.307116296,0.308436568,0.313952572
11711,0.303269954,0.384561747,0.368654025,0.37921491,0.343315497,0.344467789,0.3241683
11712,0.370004848,0.439743884,0.404969699,0.437552437,0.405496978,0.383156601,0.367560701
11713,0.484150733,0.562360519,0.520458522,0.525689168,0.548258234,0.544041365,0.481953188
11714,0.358483626,0.425533041,0.402991975,0.434912045,0.411141487,0.38569916,0.349393908
11715,0.314776868,0.371886208,0.351688777,0.382623267,0.343313403,0.328376487,0.285874752
11716,0.357538262,0.417300805,0.406524995,0.452994453,0.381020207,0.351826349,0.346774573
11717,0.266801201,0.341893897,0.329395883,0.332378209,0.30614576,0.301981299,0.285724548
11718,0.325417018,0.407975239,0.39450442,0.389900051,0.355110064,0.355196115,0.332525262
11719,0.145125722,0.218365656,0.187704705,0.171763157,0.184651155,0.195876981,0.202805821
11720,0.231806515,0.401734584,0.281956673,0.283341705,0.264995355,0.272195804,0.26086444
11721,0.463178983,0.545745228,0.522793836,0.590563715,0.498527108,0.508769663,0.467809798
11722,0.411870336,0.493782282,0.474948107,0.511955083,0.453622914,0.417653642,0.396346799
11723,0.478293832,0.531851945,0.490503412,0.564663151,0.50905359,0.445465262,0.457362867
11724,0.405537853,0.435570771,0.420032108,0.531391564,0.456628723,0.4521673,0.40672109
11725,0.381987021,0.476116276,0.417879842,0.403138189,0.366997739,0.360444648,0.313038885
11726,0.397921059,0.455931902,0.466618382,0.438813652,0.413809088,0.42695647,0.377246367
11727,0.33436417,0.403148582,0.404027079,0.438845911,0.378347611,0.338375705,0.308599452
11728,0.360352089,0.468654421,0.416963657,0.451863939,0.412420979,0.39991103,0.357210287
11729,0.443363932,0.518780069,0.498619861,0.522333898,0.50111998,0.474792238,0.40585345
11730,0.369942681,0.450607621,0.408820665,0.455470945,0.416028587,0.391150406,0.345525812
11731,0.350492844,0.447035362,0.400895654,0.43415954,0.373466018,0.357805119,0.316531152
11732,0.372808795,0.451630721,0.419479225,0.496154342,0.459834771,0.427454079,0.405429516
11733,0.371126691,0.433284104,0.408024959,0.464795174,0.429021368,0.399468144,0.353076275
11734,0.315455175,0.383356309,0.360527205,0.378458552,0.353893076,0.343340231,0.3414408
11735,0.322201992,0.39406016,0.380724439,0.394245735,0.36706973,0.342672318,0.310114528
11736,0.378570455,0.462292638,0.454557341,0.474550314,0.280048005,0.190222132,0.198857319
11737,0.349081884,0.406423477,0.388228551,0.400368323,0.380866379,0.373924399,0.356752602
11738,0.456828663,0.522936835,0.486040868,0.516111331,0.508254291,0.480581386,0.456551166
11739,0.326290445,0.408897435,0.365583532,0.433641277,0.403772591,0.388197662,0.355434965
11740,0.365547408,0.43560567,0.387202771,0.471828879,0.425769479,0.414776711,0.373949058
11741,0.409099795,0.490404692,0.473408072,0.507985226,0.465350972,0.434077646,0.430557923
11742,0.287233861,0.400847686,0.357629797,0.352235303,0.317324956,0.318105847,0.328517744
11743,0.398883306,0.477831332,0.430066934,0.478808598,0.433241844,0.39752989,0.384906416
11744,0.327316886,0.419761494,0.367642117,0.404980707,0.35998151,0.334266475,0.322085139
11745,0.416570536,0.514003837,0.450091611,0.481900297,0.437975922,0.415065494,0.411835166
11746,0.369667406,0.466142307,0.429795407,0.447188865,0.408558975,0.383725033,0.362241698
11747,0.294362243,0.373115362,0.358461722,0.347430316,0.324837984,0.319841289,0.314500285
11748,0.383915788,0.403660277,0.404255888,0.452445169,0.395194803,0.380435761,0.325758217
11749,0.319833763,0.408700392,0.380349655,0.418392203,0.352211028,0.336342702,0.298493746
11750,0.41995054,0.493068805,0.412405678,0.462135984,0.415387007,0.410797573,0.406779181
11751,0.395105765,0.499949877,0.474895916,0.471893492,0.446720043,0.411071737,0.337822047
11752,0.415399523,0.482533643,0.47764407,0.497328957,0.434592113,0.405493081,0.391471749
11753,0.236446078,0.322489574,0.299918589,0.308367274,0.289730245,0.294133548,0.268799389
11754,0.205904014,0.315764738,0.246616962,0.212334554,0.210106443,0.240398166,0.232100949
11755,0.355620407,0.430207185,0.416547087,0.444868911,0.398506096,0.374713749,0.35746412
11756,0.358938278,0.427872843,0.364160257,0.425648086,0.391348715,0.370003311,0.348393686
11757,0.322888498,0.397742853,0.34585167,0.411789658,0.368993711,0.356304157,0.326146614
11758,0.36195026,0.495198204,0.485870065,0.372652798,0.355378358,0.352249683,0.302893087
11759,0.299487803,0.39789895,0.371580657,0.456435591,0.412585417,0.377642161,0.340238549
11760,0.359253816,0.448630985,0.396217355,0.460907219,0.391199908,0.37090221,0.327266281
11761,0.183067101,0.241184267,0.222008062,0.215754275,0.21446181,0.221516695,0.219645847
11762,0.398239019,0.476600571,0.400408763,0.499817308,0.442143602,0.41401403,0.40522289
11763,0.352077441,0.424625359,0.373690884,0.408401838,0.372218588,0.351146107,0.362918735
11764,0.156054891,0.253615343,0.226910518,0.192898744,0.172528414,0.185663193,0.203417616
11765,0.228518332,0.41276127,0.38751404,0.334981307,0.295738148,0.29257051,0.212938985
11766,0.363048058,0.444317108,0.408704584,0.476425157,0.435143549,0.400298259,0.351078825
11767,0.403920471,0.477686029,0.403076261,0.524570884,0.481519444,0.440084974,0.374080206
11768,0.384465386,0.444141285,0.392314655,0.466512455,0.430306697,0.396883171,0.358787969
11769,0.228975908,0.403573513,0.389709887,0.458905948,0.402373027,0.382345481,0.252838161
11770,0.336257414,0.399687193,0.346883773,0.416656348,0.378180413,0.362362464,0.360733086
11771,0.360387446,0.418559976,0.377133611,0.422939945,0.392749762,0.37489258,0.353149357
11772,0.342006451,0.408489894,0.354380783,0.42253239,0.387602004,0.373849021,0.367493216
11773,0.347884563,0.421882959,0.466120174,0.392158107,0.355767718,0.329761232,0.310882775
11774,0.481307179,0.550070354,0.519053589,0.565247989,0.558221444,0.516788797,0.502323809
11775,0.334882443,0.413126344,0.390452619,0.42565156,0.377900902,0.360009115,0.368000794
11776,0.355060402,0.431076187,0.396754793,0.431781249,0.395516475,0.382558696,0.334052325
11777,0.378357841,0.457061,0.385605354,0.470949739,0.428001949,0.399602973,0.373582166
11778,0.180021749,0.464471682,0.459860657,0.225046991,0.203489746,0.20784438,0.223087578
11779,0.293131576,0.374092084,0.313537056,0.373919838,0.330659548,0.319089727,0.311593961
11780,0.412233545,0.474395773,0.432059149,0.541942537,0.49637021,0.47502145,0.455027125
11781,0.411011117,0.477189214,0.417687238,0.519054937,0.330370817,0.322994647,0.292265048
11782,0.382753253,0.460910617,0.422136449,0.468531959,0.445144289,0.401146072,0.363695665
11783,0.409496504,0.488822039,0.432958436,0.545814563,0.502610809,0.462474098,0.43592187
11784,0.298480624,0.392973613,0.346510428,0.408715652,0.361677243,0.344824389,0.330673041
11785,0.399584065,0.465240672,0.427556115,0.509395856,0.477712195,0.439065476,0.384305577
11786,0.355087489,0.432128017,0.404992397,0.451641457,0.402384894,0.37928197,0.360776199
11787,0.302796381,0.391479579,0.373550083,0.45690764,0.395428621,0.33263355,0.267523771
11788,0.310851764,0.358978379,0.328884417,0.347978176,0.346869713,0.341740734,0.34411513
11789,0.28467242,0.32716422,0.308702068,0.354916021,0.328598225,0.297580965,0.268661994
11790,0.364022432,0.446595208,0.41075098,0.486593292,0.419138469,0.378110382,0.335144313
11791,0.343089655,0.440409286,0.371225538,0.446517247,0.409447393,0.37627395,0.361058729
11792,0.373797618,0.471516638,0.422517668,0.501969404,0.428203509,0.402148798,0.396230657
11793,0.382685539,0.486351294,0.35461228,0.439457226,0.439574759,0.41222984,0.387826758
11794,0.384907655,0.405753567,0.364305816,0.463500284,0.432142943,0.414984281,0.356602381
11795,0.294469936,0.3673199,0.31793813,0.357905704,0.331456882,0.322578883,0.301073644
11796,0.400580453,0.467065906,0.428005998,0.448770935,0.421402063,0.404291677,0.373101476
11797,0.28106639,0.334102022,0.301729809,0.391776193,0.350793547,0.360349319,0.362398145
11798,0.293702451,0.389502791,0.377398315,0.368842905,0.313149135,0.30852803,0.329032302
11799,0.361646602,0.419738007,0.335461492,0.421900913,0.387047762,0.370575607,0.370136823
11800,0.444587631,0.539525355,0.407813755,0.526925589,0.487246464,0.472509242,0.485944417
11801,0.236697675,0.364024999,0.288044118,0.323500837,0.279676091,0.306190965,0.292160612
11802,0.137739677,0.192207176,0.189326837,0.158894994,0.17633489,0.190325136,0.187621758
11803,0.167479603,0.19423722,0.174394951,0.181635825,0.188030378,0.206755586,0.220704304
11804,0.41848752,0.500319863,0.353150111,0.478226083,0.466558523,0.440925944,0.433046791
11805,0.401463638,0.477339071,0.448247641,0.494772275,0.421346622,0.395636037,0.320620383
11806,0.423811552,0.475382455,0.473966507,0.49759171,0.45531502,0.439548654,0.356570336
11807,0.38999947,0.47874824,0.42720147,0.483744627,0.444972538,0.415628935,0.410814862
11808,0.397115035,0.456947966,0.305615979,0.355433975,0.430197664,0.413348992,0.39020078
11809,0.402934084,0.518198917,0.44094358,0.464424113,0.468711487,0.439348056,0.424211766
11810,0.263755787,0.369875327,0.35841688,0.395796401,0.383514516,0.360466527,0.325226841
11811,0.362760131,0.453791597,0.402448827,0.48318279,0.447844243,0.396441099,0.342890136
