fid,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,ndvi_6,ndvi_7
10661,0.229187471,0.278947042,0.27136453,0.28537171,0.254421916,0.238716752,0.245770256
10662,0.262900819,0.333686724,0.301696548,0.30764105,0.285334626,0.268289526,0.248558143
10663,0.27061994,0.338009683,0.310437663,0.31141601,0.274398274,0.256881208,0.169313791
10664,0.229627075,0.26532286,0.252831392,0.308963939,0.265591685,0.248327106,0.235054505
10665,0.231926238,0.271186569,0.270428376,0.277430334,0.23942873,0.226307973,0.187475259
10666,0.141543986,0.184514712,0.173156346,0.174507984,0.169233507,0.164098344,0.143019091
10667,0.213083428,0.227410761,0.234525454,0.253225803,0.249024439,0.235828463,0.225013542
10668,0.290270549,0.323214405,0.302945044,0.311697407,0.297896576,0.292441311,0.250118387
10669,0.211497913,0.262786146,0.241177412,0.254469393,0.242293504,0.228493974,0.234587558
10670,0.238092241,0.282397555,0.272528525,0.286255159,0.261546522,0.247850568,0.229193674
10671,0.24566997,0.302757852,0.289613972,0.290572735,0.265235137,0.24846633,0.249604989
10672,0.27577903,0.330961247,0.264144325,0.309552508,0.288379743,0.291179712,0.270584094
10673,0.245291767,0.289093395,0.255616742,0.295014252,0.286732495,0.290454414,0.272642824
10674,0.249194607,0.28137205,0.243431965,0.288234225,0.255117555,0.240617181,0.223129203
10675,0.197407763,0.256135893,0.207958463,0.227420269,0.227223565,0.222007253,0.226700072
10676,0.216253508,0.25616452,0.215273724,0.246580885,0.238624405,0.235564227,0.23461717
10677,0.222830632,0.243628002,0.207191459,0.253528982,0.218216925,0.210284987,0.208269771
10678,0.197794368,0.2354561,0.223707263,0.318000642,0.274141345,0.249072126,0.238181508
10679,0.2360286,0.278029485,0.253955097,0.298200446,0.270926046,0.24897643,0.204781577
10680,0.299209671,0.353097518,0.301052138,0.347581271,0.324505098,0.309230359,0.301221862
10681,0.204452491,0.231751038,0.182840511,0.189830251,0.191506057,0.198214458,0.215023185
10682,0.278761875,0.335172346,0.306082415,0.340061898,0.301822304,0.278015425,0.273272005
10683,0.232110142,0.282882167,0.259342497,0.264783935,0.252160693,0.247354566,0.252805863
10684,0.320531887,0.365988077,0.317276724,0.343865164,0.345254369,0.32265509,0.300731409
10685,0.261953388,0.296165909,0.278373768,0.297350665,0.271956599,0.256969117,0.243861527
10686,0.297671859,0.335655971,0.316345149,0.358475789,0.326559754,0.32192565,0.291632278
10687,0.257096184,0.306400404,0.294029798,0.325307135,0.300859102,0.286178345,0.251489567
10688,0.248095154,0.298990235,0.279575612,0.329774966,0.260443263,0.242337551,0.222309969
10689,0.197950764,0.227636583,0.215641577,0.232839456,0.214049185,0.212860958,0.208419512
10690,0.221331255,0.241564504,0.224095758,0.25924882,0.240448287,0.216982272,0.19620216
10691,0.14620677,0.378843302,0.235174607,0.170142436,0.160068993,0.160294165,0.154887989
10692,0.249958392,0.287376595,0.271442762,0.270327274,0.254173705,0.246599083,0.25867228
10693,0.129636305,0.180993459,0.15630202,0.145509282,0.155498222,0.160880009,0.184123937
10694,0.224268647,0.279678876,0.264726573,0.304225395,0.255431718,0.249130736,0.204598724
10695,0.315417725,0.367824514,0.340826778,0.38419688,0.352031607,0.339354758,0.297577953
10696,0.29616358,0.342312888,0.304380815,0.327852794,0.292565366,0.275006187,0.270692641
10697,0.194391164,0.251695012,0.227326275,0.229398395,0.209132202,0.203763773,0.191884916
10698,0.289222604,0.362986859,0.330052163,0.362610134,0.333577766,0.325060927,0.314744096
10699,0.2269165,0.293008119,0.277324186,0.285642048,0.255521881,0.236335269,0.238306914
10700,0.255367796,0.313233242,0.279563499,0.30024084,0.267429313,0.264921978,0.224982004
10701,0.181751656,0.245958346,0.208059166,0.213451706,0.197451036,0.19099411,0.176906231
10702,0.246355396,0.320297562,0.294099348,0.319699593,0.285680193,0.26964232,0.249684257
10703,0.255078498,0.31651031,0.295049105,0.308885887,0.289387938,0.278419772,0.244704357
10704,0.20869947,0.273260456,0.238808558,0.269016961,0.242150099,0.221581807,0.192271326
10705,0.230019704,0.2690326,0.252842574,0.28853833,0.265735559,0.240746337,0.219994714
10706,0.171789552,0.224522848,0.189005303,0.219783189,0.202230892,0.199430459,0.18452116
10707,0.276415103,0.33639285,0.325530926,0.354785261,0.294994274,0.32697015,0.284731451
10708,0.292148123,0.357702573,0.328060397,0.377583092,0.369469389,0.32433165,0.300727679
10709,0.237263685,0.276014018,0.268192357,0.311781099,0.263005894,0.253485791,0.2241825
10710,0.278687585,0.351639318,0.322716689,0.36330376,0.314852717,0.290701844,0.250347362
10711,0.23315344,0.288594441,0.250167958,0.233779369,0.256224045,0.251117525,0.23878964
10712,0.23361551,0.290797591,0.250727117,0.288604066,0.246217792,0.24245619,0.215824251
10713,0.319498957,0.350580293,0.328569205,0.3878629,0.363830131,0.340512829,0.314246177
10714,0.277138875,0.327776232,0.277695441,0.349343096,0.319727959,0.305512956,0.286324757
10715,0.147737253,0.187033939,0.168047883,0.182256245,0.173878911,0.173404973,0.17690251
10716,0.242998564,0.291547908,0.250308735,0.30088676,0.283760873,0.271450889,0.25940973
10717,0.217939326,0.271381995,0.251871508,0.291196892,0.256073219,0.239873182,0.230655659
10718,0.242879939,0.29016544,0.278632148,0.292352753,0.272122375,0.257951204,0.246875664
10719,0.266356912,0.310055465,0.295689959,0.298951104,0.288409702,0.274104487,0.271372519
10720,0.270400131,0.312303826,0.289700041,0.326182284,0.292504827,0.280086742,0.258789206
10721,0.23260336,0.281586934,0.263711778,0.270733573,0.240915014,0.236331036,0.222765557
10722,0.259485835,0.286881076,0.259188161,0.304738863,0.261007717,0.247272393,0.218050973
10723,0.228609528,0.238109837,0.226750421,0.242030044,0.25688173,0.243842878,0.222018145
10724,0.232366824,0.27498471,0.259874059,0.26027252,0.237124985,0.236000352,0.24927539
10725,0.244900286,0.290106228,0.231212402,0.287156833,0.272996497,0.259382021,0.241425066
10726,0.254572255,0.268508327,0.241087939,0.305532924,0.286292268,0.293163646,0.279234561
10727,0.255653415,0.30382874,0.264344931,0.308112647,0.294641987,0.281770319,0.266236317
10728,0.222859602,0.25558838,0.226374978,0.292890841,0.272098415,0.252717332,0.241334734
10729,0.179725077,0.230682495,0.216974118,0.229938521,0.210195293,0.205829618,0.19886345
10730,0.269446133,0.32821355,0.292994076,0.354774843,0.345239511,0.32667928,0.319221626
10731,0.102073024,0.148467122,0.128259502,0.100843853,0.112823062,0.13295678,0.119615158
10732,0.234627992,0.208551607,0.209309904,0.278845312,0.263392372,0.247620114,0.204942322
10733,0.265147577,0.297741247,0.276380507,0.324368619,0.276255495,0.248675319,0.223542047
10734,0.229166333,0.296144556,0.256114902,0.273481064,0.259846276,0.25953207,0.230169554
10735,0.264795614,0.28973792,0.280511246,0.321883038,0.281841423,0.260503847,0.241667801
10736,0.257105957,0.320164553,0.282803675,0.30315579,0.285292916,0.268125549,0.250348033
10737,0.253808677,0.324004523,0.284674396,0.299220948,0.284778639,0.271583082,0.234978397
10738,0.278714371,0.345812938,0.286981997,0.343687457,0.329947503,0.303924744,0.252962167
10739,0.25699605,0.30518275,0.291293223,0.340741964,0.282506625,0.269054595,0.24270654
10740,0.261206084,0.325051709,0.301173057,0.306283426,0.285745431,0.271922746,0.255707793
10741,0.251178284,0.303979592,0.292588599,0.325023973,0.287090944,0.284421756,0.275999726
10742,0.129128137,0.160921523,0.145078513,0.142226716,0.140403707,0.159199043,0.155284597
10743,0.32760508,0.396568317,0.385910778,0.410563189,0.346440895,0.324442161,0.257767052
10744,0.273443738,0.324937124,0.309852237,0.339147629,0.311607966,0.298175985,0.273246028
10745,0.303593479,0.358388459,0.3170477,0.327475346,0.305648246,0.297483219,0.304965533
10746,0.247309747,0.304393035,0.288023794,0.297260046,0.2606755,0.246304794,0.249546872
10747,0.27678182,0.314786805,0.257689699,0.296455372,0.2866161,0.273603901,0.271497533
10748,0.204122345,0.27892105,0.276984084,0.278850388,0.224036982,0.207475329,0.209736543
10749,0.278539346,0.316752916,0.295487171,0.322433194,0.303768728,0.279796205,0.249084006
10750,0.201316308,0.250214982,0.242766566,0.264351599,0.23774799,0.230580596,0.218080956
10751,0.189435429,0.25484209,0.226137024,0.240315662,0.217402843,0.213460638,0.196603571
10752,0.286064919,0.33460939,0.318418362,0.360603455,0.302921064,0.324396159,0.289461277
10753,0.242590352,0.273067359,0.273940312,0.126601343,0.1238767,0.131724962,0.123202892
10754,0.301766564,0.353491777,0.331850345,0.3565967,0.341420947,0.325891882,0.329045709
10755,0.103799727,0.144776883,0.139741404,0.130420275,0.124174074,0.132107464,0.136678401
10756,0.245702219,0.323685006,0.226476935,0.246189286,0.254441676,0.238905281,0.222705491
10757,0.26974032,0.321479679,0.306249261,0.338272728,0.282117026,0.251991578,0.247332639
10758,0.209441311,0.260774126,0.267755325,0.270707847,0.252601334,0.243870592,0.231780934
10759,0.257015868,0.307223504,0.299244372,0.307061665,0.293393707,0.273809403,0.234460059
10760,0.198339156,0.275736025,0.271546069,0.307603979,0.268814335,0.251892652,0.20868645
10761,0.223333299,0.283164548,0.274516914,0.336751084,0.282859582,0.263698463,0.242198418
10762,0.205839722,0.26910359,0.269002763,0.287760969,0.257775607,0.24144458,0.232636114
10763,0.290629066,0.327585947,0.32350328,0.350634179,0.322436422,0.310929338,0.270393281
10764,0.197089117,0.239255576,0.216875934,0.225945463,0.219664779,0.231134638,0.202216797
10765,0.290750383,0.363262681,0.329223698,0.329953094,0.317493129,0.299011004,0.258120554
10766,0.269566365,0.31239438,0.293811751,0.307304846,0.284959123,0.271436323,0.238963489
10767,0.227906727,0.286582003,0.26694461,0.274888773,0.25388554,0.245119401,0.238168486
10768,0.261988044,0.320456452,0.305552611,0.346555447,0.319569578,0.292689058,0.28421316
10769,0.307730578,0.346654356,0.332799934,0.349348246,0.293081551,0.31636219,0.281508836
10770,0.274975109,0.308059703,0.288469246,0.336966264,0.287329485,0.291196622,0.293083754
10771,0.30859766,0.333135231,0.318650193,0.344179371,0.297949169,0.304945239,0.295166967
10772,0.211165735,0.272915929,0.245409618,0.248294512,0.238398638,0.24003507,0.226922866
10773,0.241070601,0.27839989,0.248038513,0.303319067,0.2698782,0.253439817,0.234977453
10774,0.230869994,0.292721514,0.268078193,0.265511421,0.231316873,0.225079284,0.207045386
10775,0.185786456,0.20559521,0.199105306,0.219982726,0.1969896,0.197662331,0.19746545
10776,0.185185989,0.27687928,0.259969269,0.260830258,0.222976771,0.211142248,0.18738007
10777,0.269104166,0.330310405,0.310059991,0.346647891,0.312892625,0.293821069,0.252164489
10778,0.252162115,0.306261159,0.260061966,0.296631277,0.278302077,0.260445255,0.255631532
10779,0.221162379,0.267631688,0.262654407,0.26418916,0.23787746,0.232311512,0.243081016
10780,0.193638427,0.235825126,0.227851189,0.248440358,0.223138163,0.216321352,0.194097454
10781,0.236196442,0.282307956,0.261966505,0.279819517,0.255009369,0.243380104,0.239349378
10782,0.216229689,0.267965517,0.250618024,0.263870039,0.233402049,0.229559551,0.226100496
10783,0.192168797,0.244206401,0.232264758,0.229179648,0.204174249,0.191857165,0.177316401
10784,0.280234,0.324688776,0.309743668,0.337421953,0.297842378,0.275516754,0.257189642
10785,0.221846216,0.269841235,0.240120222,0.293466371,0.262820736,0.258505668,0.238644134
10786,0.224632399,0.281589429,0.252058384,0.301795978,0.257081738,0.245694163,0.223448385
10787,0.171582999,0.215382867,0.178317371,0.200691894,0.190650738,0.201940727,0.20447077
10788,0.189259159,0.25290697,0.246881687,0.225635026,0.209643908,0.219445285,0.205738676
10789,0.282578507,0.351634137,0.313314567,0.361271052,0.338437366,0.315362352,0.311960156
10790,0.258458585,0.313651908,0.301323819,0.332722568,0.2907611,0.268855766,0.246805564
10791,0.232378182,0.286258031,0.275249735,0.312089315,0.265190377,0.25521602,0.245272113
10792,0.199021935,0.257231784,0.235629099,0.242090995,0.214199227,0.196634915,0.165007828
10793,0.230768292,0.277080631,0.25680946,0.279872354,0.245212572,0.234363999,0.194013739
10794,0.242249756,0.312356282,0.265679867,0.282984503,0.274818245,0.25465057,0.267270858
10795,0.294781719,0.337686769,0.299194888,0.358818971,0.324423102,0.305661044,0.285633977
10796,0.217925951,0.235188787,0.216334443,0.286487406,0.268771956,0.253622291,0.246204715
10797,0.260095536,0.307148457,0.284967074,0.318121534,0.286911697,0.273033445,0.237722056
10798,0.209873938,0.249778701,0.237994053,0.251048516,0.269952103,0.231818786,0.197766012
10799,0.180481522,0.259084489,0.221910978,0.21292066,0.191395972,0.187337934,0.175592305
10800,0.240566317,0.303881394,0.279534121,0.285815109,0.259304936,0.2440166,0.209576351
10801,0.228629409,0.331715964,0.279745473,0.279423012,0.242937507,0.223487866,0.177434912
10802,0.287949099,0.334936083,0.297954121,0.343093381,0.312535946,0.289217216,0.279794073
10803,0.11640461,0.175929213,0.141054681,0.128828227,0.140684464,0.141113289,0.1622902
10804,0.193487237,0.241514204,0.229146824,0.230243457,0.223758442,0.210009336,0.209424821
10805,0.237474648,0.262385219,0.234062274,0.279289658,0.242834531,0.228019727,0.209599604
10806,0.249925053,0.292913917,0.241180212,0.30148457,0.270624448,0.256620654,0.231680426
10807,0.123071623,0.144066676,0.149356445,0.154802682,0.14214175,0.141080341,0.144513288
10808,0.229655648,0.292407018,0.277551684,0.319993547,0.27630008,0.254804302,0.230587698
10809,0.159690597,0.182209534,0.16108783,0.222665866,0.169701977,0.174905541,0.170914779
10810,0.116595007,0.155477184,0.133905449,0.146719157,0.142418078,0.141794485,0.145237768
10811,0.289236133,0.339990025,0.290894366,0.289099406,0.27328516,0.26437258,0.24945211
10812,0.231237969,0.293554916,0.25222286,0.28646915,0.264392347,0.253105642,0.232167596
10813,0.16749577,0.323025263,0.270893588,0.197035548,0.175718291,0.172778227,0.154494631
10814,0.274088436,0.35827246,0.303350955,0.32199722,0.300350373,0.283220617,0.248291287
10815,0.232037733,0.287930057,0.249273367,0.280169109,0.24653461,0.237251624,0.218173094
10816,0.193581037,0.288427922,0.218610572,0.23538192,0.254229034,0.245251001,0.237899218
10817,0.231401658,0.287514594,0.251254414,0.308181634,0.284166958,0.26680136,0.231778489
10818,0.273144203,0.321564886,0.26575399,0.330312359,0.302070411,0.29101204,0.287432931
10819,0.249126682,0.296913139,0.271443097,0.345788785,0.30765031,0.278196478,0.259330072
10820,0.314742189,0.36085679,0.317697512,0.366925988,0.343701452,0.321172737,0.301760108
10821,0.250192148,0.300720479,0.263576842,0.323094037,0.289089329,0.275890119,0.260153119
10822,0.243112758,0.278335053,0.249209809,0.280304029,0.268425128,0.259364528,0.234058068
10823,0.268759795,0.310639607,0.270221727,0.327919387,0.301999993,0.273386852,0.246746403
10824,0.300712184,0.348839143,0.298077802,0.362784383,0.329575302,0.304347965,0.290842652
10825,0.259739393,0.323751366,0.286737241,0.339967269,0.308570605,0.284097775,0.267303736
10826,0.257676632,0.352182811,0.294408749,0.299741466,0.281274972,0.269896456,0.232426708
10827,0.238074573,0.279011105,0.263143036,0.299908882,0.282224842,0.263702943,0.249859674
10828,0.253879005,0.30430846,0.265308079,0.31476331,0.27640027,0.260632293,0.257347718
10829,0.217013347,0.267522327,0.233660665,0.277563944,0.246100228,0.230993811,0.232934993
10830,0.199311386,0.258126764,0.216285851,0.251565047,0.222013049,0.216291079,0.208968833
10831,0.242556106,0.298270983,0.24686849,0.291511037,0.275855631,0.267764812,0.251704466
10832,0.269195861,0.298500537,0.257008386,0.318115341,0.300750631,0.276441027,0.210961139
10833,0.098035526,0.123992115,0.126328288,0.105643697,0.105609784,0.114320206,0.118284628
10834,0.098363304,0.138034011,0.117836174,0.110332621,0.125910087,0.130311901,0.143311599
10835,0.27994733,0.309262078,0.286670719,0.351960876,0.320214049,0.305491048,0.285642907
10836,0.17795864,0.257676294,0.216684873,0.248705987,0.215422144,0.212157783,0.191251943
10837,0.184082651,0.248451878,0.208565286,0.204594341,0.206636299,0.20931225,0.207209279
10838,0.186953092,0.220479596,0.203725059,0.238866108,0.223634422,0.194456585,0.185645267
10839,0.253632568,0.297670177,0.272646001,0.313514825,0.280567995,0.265219582,0.239199847
10840,0.202799581,0.243876995,0.225483679,0.102110855,0.108178192,0.115082558,0.128462411
10841,0.23062588,0.306130894,0.262306345,0.27214732,0.254157,0.244959447,0.220870772
10842,0.273647128,0.32428751,0.291240576,0.345859041,0.329348979,0.303695393,0.283884542
10843,0.22709741,0.278452146,0.263335654,0.30731917,0.27216367,0.254998551,0.243864779
10844,0.194489977,0.271595419,0.239117249,0.257360127,0.234567083,0.225951719,0.219475774
10845,0.202289359,0.306684262,0.251437439,0.25413065,0.240873584,0.226791151,0.21712816
10846,0.234821722,0.297013829,0.252459424,0.212135988,0.236028519,0.245952795,0.242324548
10847,0.274861727,0.363640875,0.314234601,0.31276904,0.310989893,0.331001078,0.251830569
10848,0.232503303,0.289071311,0.261820239,0.28076952,0.257289404,0.2402454,0.24246401
10849,0.283113766,0.33376396,0.318700882,0.371387434,0.339046424,0.323128134,0.299355177
10850,0.271366406,0.315768079,0.304703561,0.308955171,0.283808464,0.268739003,0.248727888
10851,0.106240744,0.14453735,0.114891814,0.114817224,0.122838362,0.134939706,0.144323406
10852,0.286188953,0.349301036,0.325968436,0.328897088,0.322230244,0.312786909,0.30692779
10853,0.301388716,0.349208778,0.257093671,0.358735055,0.333157876,0.313763352,0.307946126
10854,0.289009658,0.336803247,0.270095505,0.366387219,0.336155126,0.321844781,0.320426806
10855,0.273256651,0.315884098,0.287776182,0.336523665,0.312557693,0.286306002,0.262732723
10856,0.186210761,0.371937909,0.32902827,0.245414372,0.207352504,0.173822216,0.150691176
10857,0.124549395,0.161795217,0.13793185,0.137842627,0.148730494,0.170065143,0.161542959
10858,0.257338997,0.290567188,0.260394755,0.320598003,0.291340597,0.283797532,0.249760065
10859,0.213194419,0.251248277,0.263197064,0.274699019,0.250055657,0.236410488,0.229220547
10860,0.233611097,0.286439733,0.264177265,0.269535924,0.268915601,0.262045054,0.239293772
10861,0.22743486,0.285889888,0.27334721,0.299905273,0.269086139,0.254780207,0.239877721
10862,0.109838128,0.162027904,0.126834208,0.121438089,0.124034915,0.128987671,0.140807441
10863,0.217745305,0.286366426,0.291316582,0.241260378,0.214346523,0.214508074,0.204719067
10864,0.225431958,0.283678652,0.285688456,0.246661639,0.222723763,0.220471715,0.202967531
10865,0.186097277,0.247205666,0.220088408,0.216920194,0.203517865,0.204661562,0.178786584
10866,0.162111052,0.216541085,0.180201724,0.234717183,0.222112428,0.205465788,0.171443999
10867,0.196536328,0.251111169,0.213766799,0.263812488,0.231213616,0.209811223,0.184815183
10868,0.277892014,0.350098593,0.298871579,0.317385948,0.296647817,0.285675888,0.286120131
10869,0.128396796,0.172708022,0.140384805,0.142808583,0.15303155,0.17256046,0.16167644
10870,0.299776501,0.34202374,0.324391105,0.40236163,0.372522484,0.348735512,0.31693606
10871,0.204118537,0.246615758,0.205808784,0.257024003,0.209470103,0.208821259,0.213037983
10872,0.173890161,0.23410781,0.205613143,0.23759961,0.210235687,0.210929175,0.194849231
10873,0.223638664,0.28252647,0.265052735,0.295355413,0.252848353,0.252613663,0.209360671
10874,0.146424898,0.216613247,0.18179667,0.186397722,0.181310228,0.181269857,0.181399995
10875,0.139391605,0.198988281,0.170744899,0.169229315,0.174668617,0.198000434,0.188768798
10876,0.317517519,0.347196641,0.309398424,0.387165606,0.354407575,0.307828212,0.297648407
10877,0.245771791,0.30528512,0.282646514,0.309188304,0.29534242,0.260840207,0.254569894
10878,0.283835951,0.329615634,0.288285859,0.32731124,0.311205462,0.266181195,0.224531056
10879,0.243470499,0.269455047,0.245277834,0.281274496,0.255858936,0.244823801,0.20005218
10880,0.195598458,0.250626677,0.220827493,0.252762421,0.234285928,0.21987052,0.19897749
10881,0.275370923,0.318165857,0.27487185,0.311648055,0.277237196,0.264526503,0.246171786
10882,0.210759957,0.257094254,0.227850031,0.245825422,0.227412619,0.216601006,0.203222774
10883,0.277210681,0.310886719,0.274869052,0.312820865,0.286598446,0.277021973,0.27046259
10884,0.217518864,0.222773269,0.223336017,0.269579692,0.250080035,0.232532613,0.212971234
10885,0.240583206,0.28729421,0.266107147,0.321930293,0.287167519,0.268891602,0.241379899
10886,0.262374037,0.301659889,0.287415869,0.334674663,0.29362632,0.2732502,0.262379942
10887,0.21783196,0.305896889,0.259999153,0.229183641,0.244347289,0.237745415,0.241200529
10888,0.102786531,0.125757348,0.102501702,0.103077425,0.109524035,0.12834406,0.157089494
10889,0.254277356,0.291801874,0.268083357,0.321937317,0.303306003,0.28265254,0.26733765
10890,0.126122888,0.166686534,0.147281457,0.145750557,0.140872872,0.13934692,0.128520082
10891,0.222066993,0.284797107,0.254032936,0.281276979,0.255865049,0.245998971,0.240096674
10892,0.101036567,0.154346503,0.11646502,0.114304777,0.113457314,0.126495482,0.134038031
10893,0.155368612,0.241734789,0.194759328,0.244269995,0.218940026,0.207599529,0.205426993
10894,0.230908085,0.249890903,0.216217188,0.262430942,0.248395026,0.229556761,0.215124022
10895,0.291166857,0.338654104,0.292758611,0.368650296,0.340204127,0.310442108,0.291973751
10896,0.252687539,0.27548079,0.240893061,0.306765616,0.275927686,0.243503372,0.23245352
10897,0.209939028,0.252541582,0.222633598,0.258420934,0.2452797,0.234242335,0.215745925
10898,0.236495856,0.168969908,0.182373159,0.243497991,0.26435953,0.239261013,0.226660406
10899,0.171980504,0.21399057,0.189514413,0.193381476,0.181427046,0.181855193,0.181364165
10900,0.232573126,0.29015844,0.241455938,0.281408779,0.259570802,0.242232503,0.207917662
10901,0.118224913,0.193876797,0.149183349,0.140333652,0.136378055,0.155644221,0.169419773
10902,0.226429906,0.251343805,0.218340331,0.24273755,0.221589486,0.215233845,0.207395386
10903,0.275196873,0.323101343,0.260719459,0.3201368,0.287517121,0.273616539,0.267364845
10904,0.207215094,0.257264725,0.222439756,0.26129423,0.243135721,0.227315853,0.221715218
10905,0.098229521,0.120893713,0.1077845,0.107574189,0.124961651,0.145702082,0.168406985
10906,0.293498384,0.338675117,0.283085937,0.330502917,0.306509239,0.296560882,0.275268873
10907,0.287652025,0.351847051,0.286848576,0.324609857,0.292509316,0.282669283,0.263113023
10908,0.281170481,0.31884529,0.267193744,0.335377202,0.303035792,0.288567654,0.28323529
10909,0.221020795,0.264284523,0.223229026,0.267593941,0.253089609,0.229695797,0.216112738
10910,0.264804023,0.315204642,0.25853487,0.261474082,0.282096429,0.277895087,0.273409278
10911,0.231109704,0.251310314,0.222853714,0.267627796,0.274274323,0.26819151,0.252004415
10912,0.115650411,0.156404922,0.136810034,0.139010902,0.138503908,0.15408693,0.144214212
10913,0.220393325,0.272940645,0.2453817,0.301305635,0.23057049,0.221217207,0.201778137
10914,0.266486984,0.254484411,0.230179948,0.320956801,0.289596396,0.290886254,0.238690965
10915,0.142300265,0.144535565,0.127527771,0.15341692,0.144457487,0.162107641,0.167094671
10916,0.347202079,0.332603206,0.318102498,0.373991756,0.392743982,0.326630194,0.357728142
10917,0.284903972,0.341359267,0.317003911,0.362278041,0.332190307,0.308270523,0.29613997
10918,0.256583707,0.313466718,0.29607946,0.311972535,0.287908856,0.269909075,0.261681058
10919,0.302701494,0.352284791,0.339273879,0.31826764,0.330732582,0.326788999,0.313421176
10920,0.118363214,0.121622111,0.113261417,0.130203318,0.141770707,0.153213116,0.163503257
10921,0.250954244,0.280618056,0.284691363,0.297867119,0.289195101,0.274264503,0.263699946
10922,0.292201787,0.35440731,0.295131051,0.301908853,0.280941008,0.304171303,0.283220091
10923,0.19582537,0.257776501,0.232312152,0.262399906,0.222141866,0.214338178,0.20497524
10924,0.196103367,0.415476103,0.289563565,0.209554508,0.202631807,0.183299901,0.22568939
10925,0.205774028,0.256979223,0.276705389,0.271914204,0.239064697,0.218580269,0.212179576
10926,0.185852668,0.218056506,0.206547435,0.231454893,0.210177728,0.208364255,0.196852332
10927,0.203867442,0.256062884,0.235713925,0.265698211,0.240291982,0.228212084,0.222646525
10928,0.262982632,0.306185581,0.284083778,0.298516607,0.271602396,0.257513307,0.235990498
10929,0.271569657,0.297623747,0.254376464,0.305303842,0.285167307,0.286680251,0.266340846
10930,0.265614753,0.300598532,0.239741674,0.286709233,0.273592029,0.272236077,0.262599812
10931,0.274881292,0.306534024,0.245145257,0.327703496,0.297736041,0.285003621,0.267776754
10932,0.308912542,0.384871866,0.356171437,0.372197695,0.374930025,0.336566207,0.28822122
10933,0.240642301,0.282382204,0.227554694,0.290459849,0.276216912,0.263563094,0.243092067
10934,0.244246178,0.286493843,0.231881512,0.300554239,0.26468449,0.250636215,0.25012125
10935,0.24858982,0.300399876,0.273729053,0.306510659,0.277589746,0.257403363,0.246560743
10936,0.176610119,0.221134187,0.198458209,0.205780907,0.201274084,0.203608943,0.212597736
10937,0.266314256,0.311287258,0.281420689,0.327151463,0.295585608,0.278200785,0.278086938
10938,0.240419079,0.3003364,0.287456094,0.333086116,0.323461178,0.299692741,0.266908935
10939,0.266610906,0.314270515,0.290432396,0.317607226,0.284314045,0.266310918,0.251496291
10940,0.251669418,0.289508361,0.270037512,0.318554466,0.296181119,0.283998917,0.265882382
10941,0.198260974,0.238127633,0.227100564,0.239511746,0.220104858,0.214303905,0.207122946
10942,0.318241491,0.368612319,0.32470804,0.330032429,0.333562999,0.326653808,0.306566552
10943,0.22645451,0.324004554,0.291178519,0.268142998,0.245695227,0.230204102,0.215865192
10944,0.250644548,0.295927881,0.276932484,0.326919954,0.267163014,0.28607077,0.263955471
10945,0.221402289,0.269408979,0.243387141,0.269913642,0.258690899,0.238720765,0.243178019
10946,0.26243035,0.319576194,0.289823966,0.314245884,0.281157902,0.272352907,0.251510519
10947,0.217820319,0.259914177,0.245020837,0.261834312,0.237825969,0.223156103,0.204038076
10948,0.266213939,0.326514078,0.321308079,0.324406121,0.300795746,0.290081647,0.25860558
10949,0.20815249,0.269750322,0.263756676,0.269226428,0.239507054,0.219344769,0.221080992
10950,0.252298604,0.309313478,0.287716268,0.296656258,0.287903059,0.271944819,0.162175264
10951,0.251251834,0.305111935,0.288422706,0.321049483,0.290870459,0.274917365,0.25469009
10952,0.216622862,0.307461519,0.289837191,0.275680304,0.247612969,0.226750804,0.193064534
10953,0.255201342,0.256280462,0.254485858,0.314006047,0.262038122,0.226830993,0.186627692
10954,0.282248605,0.330210443,0.318604689,0.354240424,0.31890097,0.294860017,0.296089986
10955,0.295596442,0.377024011,0.305491244,0.352347748,0.319703982,0.300719233,0.286148105
10956,0.190647635,0.264290837,0.268246625,0.278161081,0.252568909,0.236797243,0.221088143
10957,0.213019673,0.249638708,0.225051251,0.226467931,0.224861694,0.222463203,0.194049222
10958,0.225847645,0.274013486,0.25838727,0.287913771,0.25763134,0.245146101,0.218006543
10959,0.224403438,0.278160472,0.250855584,0.276808739,0.255156357,0.24149883,0.225032325
10960,0.205865368,0.257584841,0.244560296,0.272958138,0.219689417,0.204483008,0.194895048
10961,0.27312704,0.344534306,0.276859901,0.332109674,0.307818078,0.304185914,0.288200203
10962,0.25451347,0.309799398,0.27095075,0.318578171,0.287747048,0.283692265,0.235020938
10963,0.240594074,0.286149033,0.277623739,0.303597538,0.279947173,0.261450685,0.24095409
10964,0.235936727,0.29085103,0.233048472,0.28663618,0.249624607,0.240924726,0.210602091
10965,0.288439619,0.327299056,0.297843993,0.347537279,0.322642049,0.299967542,0.300725959
10966,0.203835117,0.273588524,0.200446911,0.21789805,0.23925525,0.231017924,0.242185873
10967,0.119637169,0.209019562,0.164826167,0.159271217,0.164488923,0.18378098,0.19048801
10968,0.213470441,0.294306514,0.267367352,0.317012348,0.247823962,0.220078254,0.206791962
10969,0.22199757,0.235303242,0.226679917,0.264906978,0.261096453,0.247174455,0.243382959
10970,0.234279573,0.287622009,0.2605354,0.291059753,0.267674112,0.254746373,0.221477371
